date,user,location,text
2021-03-17 14:32:47,PowerSiliguri,"Siliguri, India","Follow us @PowerSiliguri

#BhavaniDevi became the first-ever #Indian #fencer to qualify for the #Olympics. The #sabre fencer secured an Olympic spot due to events in the ongoing #FencingWorldCup.  

#careersss #careerpower_siliguri #adda247 https://t.co/RnjI0VPie3"
2021-03-17 14:32:33,Chathamnews,"Chatham, Ontario, Canada","Ayim to retire after Tokyo Olympics #ckont 
https://t.co/cO9JZ4XHUf"
2021-03-17 14:32:11,usportsnow,,US Basketball Announces Pool Of Players For Tokyo Olympic. #usbasketball #unitedstates #players #tokyoolympics https://t.co/xi9ARMCg5G https://t.co/ajRZQK4yGf
2021-03-17 14:32:09,The_Gusman,,@WaspsRugby @Francoishougi @WorcsWarriors @Springboks @premrugby @Olympics Belter.
2021-03-17 14:32:05,tpwkx_,,"Cr: famechawin
""Long time no see bro 🖤"" 
#Newwiee ✌🏼😊
That's Special Olympics t-shirts right? 👕 it's tb? Or today? 🤔 https://t.co/F93qBOxByB"
2021-03-17 14:31:45,Roro32i,,The media really made an oppression Olympics a trend. Everyone wants to be oppressed now. Just more ways for them to belittle the black community
2021-03-17 14:31:28,d_dcee,"Toronto, Ontario",I think understanding intersectionality is extremely important but damn people using it to play oppression olympics.
2021-03-17 14:31:24,ChrisEgan5,Seattle/Puyallup,Meet Sam Tanner from @UWTrack @uw !!! He’s the collegiate record holder in the 1500 and he loves to #surf #snowboard and #skateboard too. https://t.co/PBXwoKAjyl
2021-03-17 14:31:12,BrianWidows,,"I just cant let go .... 

There I am watching THE WINTER OLYMPICS 

NAGANO JAPAN"
2021-03-17 14:30:52,taynewvie,TayNew♡,special olympics? #เตนิว https://t.co/wDrWEK6vFC
2021-03-17 14:30:51,Fro_von_Frolik,,"#VickiDraves was an American competitive diver who won gold medals in both platform and springboard diving at the 1948 Summer Olympics.  Draves became the first woman to be awarded gold medals for both the ten-meter platform and the three-meter springboard.
#WomensHistoryMonth https://t.co/tVCKLVvcY6"
2021-03-17 14:30:32,thergicsnow,In your mom,"@Abyssmal2 @mcrane_12 It was never a problem, trans people have been allowed in the Olympics since 2003, none have qualified."
2021-03-17 14:30:24,Designersan1,Designer-san Land,"@yamano_rinrin It's a good idea! 💡 It should be implemented at least in events like the olympics! Unfortunately we use to point at things and make weird gestures if we aren't understood. Like one time in france, i wanted to order big fries but I didn't knew the word for ""big"", only ""frites"" 🍟 https://t.co/TA2dlkxkmX"
2021-03-17 14:30:00,TeamIreland,"Howth, Co. Dublin, Ireland","""Like the rest of us, Hugh Russell will be watching. When the Tokyo Olympics ignite later this year, the Belfast man will be looking on. But unlike the rest of us, Russell knows exactly how they feel.""

🇮🇪 1980 Olympic🥉 #TeamIreland #FightingIrish 🥊☘️

https://t.co/wtPoCFKnrM"
2021-03-17 14:29:35,Robert_15s,,@OCONNELLAFCFAN @IslingtonMatt @nonFBAmf @mediocentr0 This was damn near 30 years later quite a reaction for a country who doesn’t know who is is🤷🏽‍♂️ also look at when the dream team arrived in Barcelona in 92 for the Olympics. Ignorance at it’s finest 🤦🏽‍♂️https://t.co/npewxmODiK
2021-03-17 14:28:55,taynewtaehin,,is he filming something for special olympics? bc the shirt 👀 https://t.co/wWOLEcCtlh
2021-03-17 14:28:29,Timashley12,"I'm California, USA",DIDNT WE JUST RECENTLY HAVE THE OLYMPICS IN CHINA 🇨🇳 WHY ARE WE GOING TO DO IT AGAIN IN A COUNTRY OF COMMUNIST ❓ 🦠🦠🦠🦠🦠 https://t.co/OH8Y68v7IG
2021-03-17 14:28:19,chequante,LOCAL ,I know that I am ahead of time but @Netflix should create a show called:  The Instagram Olympics. It would be fun to watch those 25 year old dummies.  sounds like a fucking fun time!!🤔🤔🤔
2021-03-17 14:27:46,mami_esq,"Los Angeles, CA","@B4BYP1X13 @WasserL @NR_Garrett @NBCNews @NBCBLK I will also support Asians against racist attacks by white supremacists. I'm not going to continue to argue with you about something so stupid and petty. If you want to play oppression Olympics, go off."
2021-03-17 14:27:22,Rita_TT9193,방콕🏚,Special Olympics Thailand❔❓ https://t.co/eLZx3AycQO https://t.co/xYuejaacWj
2021-03-17 14:27:03,Jpierogi,"Abingdon, MD",Hundreds of ComEd employees and their supporters turned out to support Special Olympics Chicago’s first virtual Polar Plunge. Meet some of the employees who took part and why supporting causes is important to them. https://t.co/7FXHBqwdAV
2021-03-17 14:26:37,Mongoose_03,,"@skol_brian @benshapiro Brian, I support you starting a trans Olympics. Big hugs for Brian everyone.  His feelings are important...not so much the feelings of women and girl athletes that work hard at their craft every day. Come on Brian, read a biology book."
2021-03-17 14:26:24,sansunson3,,"Naomi Watanabe to be a pig, an ""Olympig"": Tokyo Olympics opening ceremony 'chief' plans discriminatory staging

#Olympics 
#TOKYO2020"
2021-03-17 14:25:31,Thomas_Wheelock,UK based,@WorldRugby I would love to see tyreek Hill with that speed could tear the 7s circuit and Olympics apart
2021-03-17 14:25:20,PolarHockeyFan,,@roisinupton @IreWomenHockey @TeamIreland @SoftCoGroup @RTEsport @JDHockey01 @So_Hockey @hookhockey @HerSportDotIE @BBCSPORTNI @irishhockey Great team performance. That'll make teams in the Euros and Olympics sit up and take notice ... if they weren't already aware! 💚🏑
2021-03-17 14:25:12,NyeusiHotep,,"I know how y'all like to play ""marginalized minority Olympics"". 

Well you damn sure better not ignore this because it's happening inside of a tribe instead of Against One. https://t.co/iqCjiWf76w"
2021-03-17 14:25:09,hangorinnokai,NoTOKYO2020,"Do you still want the Olympics to be reformed based on gender equality? it's pointless. The only way out is to abolish the Olympics.
#AbolishtheOlympics
https://t.co/h8Kq46w2s5"
2021-03-17 14:25:08,waskradio,Lafayette IN,"The Virtual Polar Plunge 2021, and inaugural Run benefiting Special Olympics Indiana, is happening right now! Details Here: https://t.co/kE5Qav7X5j"
2021-03-17 14:24:49,Olympics,"Lausanne, Switzerland","World number one @momota_kento is in action against India's Parupalli Kashyap as #AllEngland2021 #badminton 🏸 gets underway in Birmingham!

@bwfmedia @parupallik

Follow all the action on our live blog.
https://t.co/6ZB31zYed2"
2021-03-17 14:24:45,Tweets_by_Sayan,kolkata,Abinash Sable with his today's timing would easily qualify for the finals of steeplechase of 2016 olympics and would finish 7th 👏👏 hopefully he will qualify for the finals in tokyo atleast. Medal is too far fetched as of now
2021-03-17 14:24:43,Lescud9,Bristol,"@WaspsRugby @Francoishougi @WorcsWarriors @Springboks @premrugby @Olympics Top signing that @Mthisel 

Where’s it leave Dan robson?"
2021-03-17 14:24:39,Baillieph,"Johannesburg, South Africa","@Abramjee @eNCA Instead of stealing why don't these guys tryout for the 100m sprint, who knows the could complete in the Olympics...."
2021-03-17 14:24:36,danwibg,DC/Cape Town,China scrubs evidence of Xinjiang clampdown amid ‘genocide’ debate https://t.co/L0SFk9eFMC
2021-03-17 14:24:16,vincentgilroy,"Kildare, Ireland","@Olympics @TeamIreland @Tokyo2020 As an Irish person, my St Paddy’s Day wish is that you recognize @IMMAFed as an Olympic Sport."
2021-03-17 14:24:15,russ_marley,,"@Bennel40674293 @Morpheus242 @killa_wang @TheElliotPage She was stripped of those records and it doesn't seem like her hormones were tested beforehand. The olympics has allowed trans athletes since 2003, why aren't there any olympic records from trans women weightlifters?"
2021-03-17 14:24:13,I0vespringpeach,,We're not in a racist discrimination olympics 🙄🙄 https://t.co/t5CGBcWQ7J
2021-03-17 14:24:04,robinsnewswire,RT's Are FYI Purposes Only,"""#Olympics News: Five things to know as USMNT’s U-23s aim to qualify for #Olympics - NBC Sports #News"": https://t.co/HUK7ktvMAj"
2021-03-17 14:23:59,BradleyMassen,,"@ZenWayof @elsiebeaned17 @greg_price11 So if someone manages a store ran by a CEO that has sexual assault accusations, is the manager allowed to say he's against sexual assault or are they connected? When is your flight to the Olympics?"
2021-03-17 14:23:49,LeenaSingarajah,Singapore,"@RobKoehler2 @CaradhODonovan @SportBusiness @Olympics @Paralympics @Tokyo2020 IOC &amp; its int’l feds hold the athletes to ransom simply because of the Olympics. If we believe Olympics has lost what it has originally stood for, as per @HelenJe63185798, then maybe time for athletes to rally together and show their hand. Without athletes, there is no Olympics"
2021-03-17 14:23:33,R_Ecuestre,Internet,"Nations Cup Glory, Zoom Calls &amp; the Olympics | The Swedish Eventing Team https://t.co/KeFZevRKPU https://t.co/ebdZnNpYts"
2021-03-17 14:23:33,CycleSportMag,United Kingdom,Laura kenny says she considered retirement after 2020 crashes https://t.co/cLHDCdKCIl https://t.co/ntnu219n2v
2021-03-17 14:23:33,UshioSato0815,Tokyo,Tokyo 2020 creative chief accused of slur against female entertainer | The Japan Times https://t.co/gLrhEqa3Tb
2021-03-17 14:23:04,vincentgilroy,"Kildare, Ireland",@ThoughtsOfAGM @Olympics @TeamIreland @Tokyo2020 What the hell was that all about ??
2021-03-17 14:22:39,rastogi_neh,"Noida, India",Yayy... more power to Indian sportswomen 👏👏 https://t.co/VTaNdlB4Eo
2021-03-17 14:22:36,ABdrummer,Canada,@skol_brian @tinaleslie76 @bbbykess @KyleRohde @benshapiro This is false. There has not been an openly transgender person competing in the Olympics yet.
2021-03-17 14:22:34,cyclecollective,,Laura kenny says she considered retirement after 2020 crashes https://t.co/zPa0gZXMDX https://t.co/Yp5L296nhR
2021-03-17 14:22:26,thisgyde,,"@RecceServices @_Cfc_bluez @JeremyClarkson Yeah this guy was totally referring to the olympics, an event famously being ruined by young people's anti-competitiveness LOL. If you want to talk sports, the young generation/parents are so devoted to winning it's questioned if kids are too specialized"
2021-03-17 14:21:54,mattglen,London,"First bit of marketing feedback I've seen on benefits of skateboarding at Olympics for brands aimed at families/kids. If my 14-yr-old anything to go by skateboarding will be a hit.
https://t.co/JQV0lB1utW"
2021-03-17 14:21:15,cyclingweekly,Farnborough,Laura kenny says she considered retirement after 2020 crashes https://t.co/yk2xVZZVwP https://t.co/ImNhoTO47i
2021-03-17 14:21:11,computernumpty,Bellend,@tedcruz I’m curious as to how this will play out at the Olympics ?
2021-03-17 14:21:10,Stevemasterson8,,"@lewis_goodall Johnson on women's volleyball at the Olympics,  ""They are glistening like wet otters"""
2021-03-17 14:21:06,gorontayuki,,"Tokyo Olympics creative chief likely to quit over insulting remarks - The Mainichi 

https://t.co/KNu718oW6Z"
2021-03-17 14:20:57,l1luzivirg0,houston,Like the tl really worried about placing top 3 in the oppression Olympics instead of actually supporting and helping eachother when faced with physical and verbal aggressions/ attacks
2021-03-17 14:20:16,aalatah621,Japan,"??????!?!?

""Naomi Watanabe to Pig = Olympig"" Tokyo Olympics opening ceremony ""responsible person"" discriminatory production plan https://t.co/eyw3Hl4LPM https://t.co/lwSukvLMSJ"
2021-03-17 14:20:16,gorontayuki,,"Tokyo 2020 creative chief accused of slur against female entertainer | The Japan Times 

https://t.co/1y9d66g1Og"
2021-03-17 14:19:47,mazzo_RMD_cf,"Tokyo, Japan","""Naomi Watanabe to Pig-OlymPig games TOKYO 2020""

Hiroshi Sasaki, the creative director of the opening ceremony of the Tokyo Olympics, sent a plan to his team members that insulted comedian Naomi Watanabe, who was scheduled to appear at the ceremony, by calling her a pig👀 https://t.co/4aistmcyt4"
2021-03-17 14:19:35,Clearsighting1,,"On March 17, 2021, #China #CCP sent another #military #aircraft to harass and breach #Taiwan's airspace.

#CCP_is_terrorist #Terrorism #Politics #BoycottBeijing2022 #BoycottBeijingOlympics #Winter #Olympics https://t.co/oxlPKWQlUn"
2021-03-17 14:19:11,jewels_my,USA 🇺🇸,"@SenatorRomney You don’t know Utah! Yes, for the Olympics 2002. That’s it. You don’t know it like you do Massachusetts. Not sure you’re the best person to be over land and water. How about fix the migrant problem at border. It’s really bad the news states."
2021-03-17 14:19:10,lfcryxn,,"@suehatesyou why do these ppl have to make it the trauma Olympics? so odd, you (them) are not the only person to have bad experiences"
2021-03-17 14:19:04,c0lby34,"Long Beach, NY",Biden’s US “Postal Service” fails to deliver my hand-written invitation to the diaper olympics on time . HUGE misstep.
2021-03-17 14:19:02,pvssyraider,be gay do crime,"maybe get yt people to stop attacking Asian people???
and stop pitting poc against each other bc u knew there would be oppression olympics in the comments https://t.co/F75RAzLpgH"
2021-03-17 14:18:21,maanpaallinen,🌍,"Tokyo 2020 creative chief accused of slur against female entertainer

#森喜朗 #性差別 #Sexism #BoycottTokyoOlympics #BoycottTokyo2021
#渡辺直美 #聖火ランナー辞退 #オリンピック中止 #JapanIsAFascistState #NipponKaigi #Japan 
#WomanRights #HumanRights
https://t.co/wX75VSkfKf https://t.co/tJNbS1Gnee"
2021-03-17 14:17:39,JannerJE,United Kingdom,@Olympics KJT clearly 😊
2021-03-17 14:16:45,JustinJBasch,NY,"Olympic Trials/NCAA's Fun Fact: If Myles Amine wins this weekend at 197, he'll qualify for the USA Olympic Trials. But, he's already wrestling for San Marino in the Olympics."
2021-03-17 14:16:44,Stpolishook,"New York, NY",@MidnightOil @reebsthereader Respectfully? This post is about Asian pain. We dont need to play oppression olympics. 8 Asian women were just murdered. Asian people in the US are currently under attack. Please stick to the topic of the post. #StopAsianHate
2021-03-17 14:15:57,junglejimhunter,Calgary,"E29 Are You Ready!
Listen, Subscribe, Download, Like, Review &amp; Rate, Thanks!

 #831 #podcast #newpodcastalert #motivation #inspiration #wellness #coaching #lifecoaching #yyc #yycpodcast #canada #teamcanada #olympics #albertapodcast #saskpodcast #alpinecanada #albertalpine https://t.co/1VCkP5MRiK"
2021-03-17 14:15:19,MarkSmi27161010,,"@jeffries_peter1 @campbellclaret @TheNewEuropean Actually we secured the Olympics before Johnson was Mayor. 

And we lost our mojo after Brexit."
2021-03-17 14:15:15,ReutersSports,Global,"Russian athletes going to this summer's Tokyo Olympics and Paralympics will be vaccinated against COVID-19 on a voluntary basis, Russian news agencies cited Sports Minister Oleg Matytsin as saying on Wednesday.​ https://t.co/6yuDgeUdO5"
2021-03-17 14:15:10,njpart,,"@TradBritGroup China is so bad we have to give up to 5 million Chinese in Hong Kong, UK passports to flee...... but not bad enough to boycott winter Olympics, travel there, embassy not shut, no trade sanctions. TORIES ARE CON MERCHANTS."
2021-03-17 14:15:08,ArnoldCohen11,"Quincy, MA",https://t.co/NTUpjb3duI - Move the 2022 Beijing Olympics — or shun them
2021-03-17 14:15:01,mayejo1966,"Cork, Ireland",@roisinupton @IreWomenHockey @TeamIreland @SoftCoGroup @RTEsport @JDHockey01 @So_Hockey @hookhockey @HerSportDotIE @BBCSPORTNI @irishhockey Ye were brilliant Róisín. Great series. Much to look forward to for the Euros and Olympics. Keep it up ☘️☘️🏑
2021-03-17 14:14:21,Frostbite___,"Tom Hiddleston’s Bed,London/NJ","The Irish have suffered through colonisation &amp;tragedies at the hands of England&amp;the Catholic Church but white Irish people were not slaves. We don’t need to make up histories, practice anti-blackness &amp; play the Oppression Olympics to talk about how Ireland/the Irish has suffered. https://t.co/y6P0CMnQZf"
2021-03-17 14:13:57,TableTennisRog,,@TableTennisENG What does this mean in terms of Olympic qualification?  Does Pitchford still have a chance of going to Tokyo?  Which England players will be going to the Olympics?
2021-03-17 14:13:45,OBABBall,Ontario,"OBA Partners with Special Olympics Ontario on Virtual Basketball Tournament

https://t.co/xXFrrhakXQ

Great work by @SOOntario!"
2021-03-17 14:13:17,frizzyjagz_,"Port Harcourt, Nigeria","@FIFAcom @Olympics @fedefutbolcrc @Tokyo2020 You don’t owe me a Retweet, but just this one will mean a whole lot to me 🙏 

We love making a hand crafted two piece outfit because nurturing the royalty in you is our passion 😎.

N30,000

Please Retweet 🙏
https://t.co/fJn3AHVCpn"
2021-03-17 14:12:50,xkingwavyx,,@louisvuittonfly @DwyaneWade This ain’t the oppression olympics my g
2021-03-17 14:12:10,edward_habit,「 keep your secrets. you’re too young and beautiful not to have secrets. 」,International Olympic Committee: Revoke Beijing's hosting right of 2022 Winter Olympics on human rights ground - ¡Firma la petición! https://t.co/xIa96SMa3V via @ChangeorgLatino
2021-03-17 14:12:04,NakkertokRacing,,"Co-owner Dirk is our ""Olympian Groomer"", having set tracks at the Olympics in 🇨🇦 2010 &amp; 🇰🇷 2018, he will head to 🇨🇳 for 2022. Enter the Enduro 2021 and you could also win a grooming lesson with Dirk in the new machine, as a draw prize!
More Enduro Info ➡️ https://t.co/NfRtlWzrMo https://t.co/MOF4c0q3vB"
2021-03-17 14:11:33,Gurutensan,,Tokyo Olympics creative chief likely to quit over insulting remarks - The Mainichi https://t.co/TUP20QHDXx
2021-03-17 14:10:54,AgermanMixer1,Deutschland,@IBU_WC @Olympics @skiverband @DOSB What a great carrier 👏👏 we will miss you Arnd
2021-03-17 14:10:43,playlisterblog,IlliNoise,@RandomlyKen_K @bryanedwardhill Just under 40 and I remember it. It and the use of NBA stars for basketball made the 1992 Olympics fun for a kid.
2021-03-17 14:10:42,Keeling_S,,@carelnolte @EasyEquities @Olympics We def going to try get this one on the platform.
2021-03-17 14:10:25,GordBolton,,EU ambassadors approve a sanctions war on China at the request of the East Turkistan Islamist Terrorist Party. Will EUpol attempt to disrupt the 2022 @Olympics too? https://t.co/bb7U3on6Aa
2021-03-17 14:10:08,KorirOfficial,"Riadha House, Nairobi","As the General Team Manager for Tokyo Olympics,  I am happy with the manner the team has been training  so far and I also commend @KenyaBoxing for a job well done. https://t.co/KSMk82krsd"
2021-03-17 14:09:56,Dknowsnow,,China scrubs evidence of Xinjiang clampdown amid ‘genocide’ debate https://t.co/2UzZvpNaG5
2021-03-17 14:09:42,spikesandspokes,,"@BAlbertBen @Holtwood06 @SwipeWright The point is a straw man, it’s irrelevant. Like saying no trans women have qualified hit the Olympics yet. So what, in what way does that suggest the uplift from male sex, and therefore the unfair advantage in a female sex category, is removed"
2021-03-17 14:09:32,justgorgashlyne,,olympics😂😂
2021-03-17 14:09:05,aminafoon,"Atlanta, GA",I wasn’t expecting oppression olympics and “what about us” ing until after noon. But y’all started early today. SMH.
2021-03-17 14:08:44,Anti_Discrimina,,Tokyo Olympics creative chief likely to quit over insulting remarks - The Mainichi https://t.co/kZwODtixJA
2021-03-17 14:08:34,DamnVince_,Pretoria. South Africa,@iamkagi_styles 😭😭😭 wena I hope there's at least category in the Olympics for dish washing
2021-03-17 14:08:08,boybussi,,"i’m in the olympics, way i’m jumping through hoops https://t.co/yX7d7SAuJQ"
2021-03-17 14:08:07,Anti_Discrimina,,Tokyo 2020 creative chief accused of slur against female entertainer | The Japan Times https://t.co/UfV2EefTTO
2021-03-17 14:07:42,hedgehoglouisxx,she/her  ༉‧₊˚✧.࿐  ,*cries* https://t.co/53r0SkkBWV
2021-03-17 14:07:23,TSJLman,"England, United Kingdom",@TheScotsman @FacundoSavala @conormarls Let’s keep this togetherness feeling going throughout the Olympics!
2021-03-17 14:06:56,BMoreRunning,"Baltimore, MD",@Olympics @AmyHorstSands your girl
2021-03-17 14:06:52,HeroesofCrease,"Edmonton, Alberta, Canada","#Sportscards are our focus on Wednesdays! 

Today I ask, what is the oldest goalie #hockeycard in your collection (by release year)? Mine is a 1960-61 #Topps #rookiecard of Jack McCartan (#NewYorkRangers). He led Team #USA to the #GoldMedal in 1960's Winter #Olympics. #DidYouKnow https://t.co/Kbx3J0rRCJ"
2021-03-17 14:06:49,carelnolte,Johannesburg,So much scope in #ETFs - with our @EasyEquities ETF guru being an @Olympics medal winner &amp; allround champ @Keeling_S .... 😜🤷🏼‍♂️🤷🏾‍♂️💪💪🏽 Tx Kevin! https://t.co/MOR5rEqRxy
2021-03-17 14:06:48,JeffBoniorAAM,"Washington, DC",China scrubs evidence of Xinjiang clampdown amid ‘genocide’ debate https://t.co/1wzxBn2gDB
2021-03-17 14:05:33,adeezy81,"New York, NY",@Master_Sparkus Oppression Olympics
2021-03-17 14:05:32,midnightblender,South of Seattle,#douchebag Olympics meets racist Darwin award winners. Sentence every last one forever https://t.co/W3v0ZaYqka
2021-03-17 14:05:19,Quaker2001,"New York, NY","@ajhansen33 @JustDonuteater @Deesplace5 @dcexaminer @tedcruz What's the alternative?  Pretend the Olympics aren't happening and just ignore it?  How exactly is that going to improve the situation?  It's a fine line NBC has to deal with here, because either way they play it, people are going to be upset with how they cover the Olympics"
2021-03-17 14:05:11,NHWWrites,,“#CancelCulture is ruining America” brought to you by the dinguses who cried so hard about kneeling during the magic freedom song they boycotted the NFL &amp; somehow ramped up racism as if they were competing with themselves in the racism olympics. https://t.co/qze5ebKyU9
2021-03-17 14:04:44,lives_of_riley,Devon and Cornwall,"@hieronymusbosc7 I'd suggest you clean your dear daughter's right foot, and enter her for every swimming event at the London 2036 Olympics."
2021-03-17 14:04:16,NomadPub,JAX. Probably at home.,"@BobHarig @mikejwhelan @ping_g2 DJ's decision not to waste his time with the Olympics is the right one, especially considering he's still playing excellent golf and is fresh off that November Masters win."
2021-03-17 14:04:12,AnAmazingQuran,,"@FIFAcom @Olympics @fedefutbolcrc @Tokyo2020 “How can you disbelieve in God when you were lifeless and He brought you to life; then He will cause you to die, then He will bring you [back] to life, and then to Him you will be returned.” Quran: [2:28]. The Quran is The Final Word From God; The Creator Of Everything."
2021-03-17 14:04:03,yeahthatPaula,,"Had to block someone because they posted about someone playing the mental health pain olympics, then they ended the tweet with ‘if you’re offended you’re the problem.” It was so triggering."
2021-03-17 14:03:47,skol_brian,Minnesota,@tinaleslie76 @bbbykess @KyleRohde @benshapiro Trans woman have been competing in the Olympics since 2004. Wondering how much longer you are going to play the yeah but it hasn't happened yet game.
2021-03-17 14:03:39,Womanarehuman1,,"@MayaObedium @FondOfBeetles You asked for an explanation for the current state of the Olympics.

Not my fault you don't like facts.

Next Olympics will #peaktrans the world."
2021-03-17 14:03:22,DulalRo41917745,,@FIFAcom @Olympics @fedefutbolcrc @Tokyo2020 Are you looking for professional business card please contact:https://t.co/Kzipn36lpA https://t.co/8nLD6sxtdK
2021-03-17 14:03:04,kokkyt,,@AbroadInJapan so Dave in Japan are you going to do a series for the Tokyo Olympics
2021-03-17 14:02:50,Julian81295,"Büren, Deutschland 🇩🇪 🇪🇺","@Olympics Katarina Mary Johnson-Thompson (thank you, @Wikipedia )"
2021-03-17 14:02:42,vickiringer,"Lexington, SC",SCHSL has granted 2 waivers in 5 years for transgender children to play sports. SC’s Superintendent of Education opposed #H3477. NCAA &amp; Olympics have rules governing transgender athletes. Thanks to @MicahCaskey for ending this unnecessary bill. https://t.co/lFv7sJnJkr
2021-03-17 14:02:41,breckgirl4ever,USA,@icowrich @sullydish Isn't that basically how the Olympics ensure fairness?
2021-03-17 14:02:36,FIFAcom,,"🗣️ ""I've spoken to team-mates who've been to an @Olympics and they say it's like going to a World Cup. I want to experience it for myself.""

🇨🇷 Randall Leal discusses the talented generation of Costa Rican players aiming for Tokyo.

@fedefutbolcrc | @Tokyo2020 | #OlympicFootball"
2021-03-17 14:02:27,mikejwhelan,"Orlando, FL","@BobHarig @ping_g2 In the past 60 years, I can't think of one great amateur athlete, who turned down their shot at the Olympics! I'm sure Bob will know of a couple. LOL I think the pros ""devalue"" the event by saying, ""no thanks! I'll pass."""
2021-03-17 14:02:07,GulpofMagpies,,@vrealistliberal @skol_brian @bbbykess @KyleRohde @benshapiro Trans athletes have been allowed to compete in the olympics since 2004. The explosion effect you claim will happen should’ve already happened.
2021-03-17 14:01:50,Phumii4Life,"Katlehong, South Africa","@SAFA_net @Olympics @Tokyo2020 When are u announcing the ""equal pay"" for banyana banyana en bafana bafana??"
2021-03-17 14:01:49,BallenCBTech,"Washington, DC",@chrismunce @TheRocsWorld Can you say: Olympics?!
2021-03-17 14:01:34,Timmy87297930,,@AA17YAH Sorry. I wish I was oppressed too. :( does the most oppress person get more credit? Like does a half black and Asian dwarf veteran with one leg who has mental issues get the most respect from the oppression Olympics commity of wokeness?
2021-03-17 14:01:22,herrera_irene,The World but now in Tokyo,"Hiroshi Sasaki, creative chief of the Tokyo Olympics/ Paralympics, proposed to some staff members last March an idea involving the entertainer Naomi Watanabe coming down from the sky as a pig as part of the Olympic opening ceremony. 1/2
https://t.co/U3KaDM0UBp"
2021-03-17 14:01:17,Testbook_CA,India,"Hamed Bakayoko, who has passed away recently was serving Prime Minister of which country?
#IvoryCoast

Which Indian state has announced that it will bid for the 2048 Olympics?
#Delhi 

Permanent Secretariat to coordinate the implementation of SAARC program is located
#Kathmandu"
2021-03-17 14:00:54,sixstepsjames,,@CatBus2D The Texas Republican urged the U.S. to find different ways to fight China and hoped the International Olympic Committee “comes to its senses” and moves the Olympics somewhere else.
2021-03-17 14:00:44,TeacherOfBall,"Manchester, England","The Court of Arbitration of Sport (CAS) found the Russian Federation guilty of state-sponsored doping and banned them from competing in the Olympics and World Cup 

Yet 14 year olds on FT believe little old Manchester City bribed them to get their Champions League ban removed..."
2021-03-17 14:00:28,LostViking9,,"@MardyGoth The only thing going on in Norway in 94 was a lot of churches being torched.

That and the Winter Olympics."
2021-03-17 14:00:27,MissiNewsRoom,"Mississauga, Ontario, CANADA",Quite a 25th birthday present for this elite #Mississauga athlete https://t.co/jyjWbD4dbD
2021-03-17 14:00:24,breakdancing,Worldwide,"Breaking at the Olympics: Is it a sport or an artform?

https://t.co/Rph2Gz1PDd

Victorian break dancers like Scarlett Francis already have their sites set on the 2024 Olympic games, but some critics argue that breaking is an artform, ..."
2021-03-17 14:00:16,JaffaFruit,UK,"Fabulous to see our brand ambassador @kim_woods_95 smashing PBs in her training ahead of the Olympics.
#wednesdayworkout https://t.co/FlSKZDkPdi"
2021-03-17 14:00:16,Olympics,"Lausanne, Switzerland",Who is today's Olympian in #GuessTheBio? 😁 https://t.co/jzDxRZZCOl
2021-03-17 14:00:04,WKOW,"Madison, WI","Columbus High School is participating in inclusion events throughout March, including signing the pledge and chalking the sidewalks at their school. Special Olympics Wisconsin is taking a pledge of inclusion and they want you to consider it too. https://t.co/uw9ny07bMm"
2021-03-17 14:00:01,CBCOlympics,Canada,"Do you know @nnieguglia? 
If you don't, you will soon enough. 

Hear her #Breakthrough story at https://t.co/riNm7zEy37 presented by @ToyotaCanada https://t.co/4peYefpn8n"
2021-03-17 14:00:00,Beijing2022,Beijing,"Let's have a look at this amazing artwork from our middle school students in Beijing! It shows #ShueyRhonRhon sliding down from a traditional Chinese rooftop and having so much fun! Send us your Winter Olympics artwork, we would love to feature them. #Beijing2022 🎨🏮🐲🐉 https://t.co/uY0OuzKlPp"
2021-03-17 13:59:26,RHSBsport,"Bath, England",Here you go @RoyalHighBath endurance athletes- Try a new sport and aim for the Winter Olympics 🥇 https://t.co/BcLOQedNnQ
2021-03-17 13:59:12,ping_g2,,@BobHarig @mikejwhelan The Olympics lost their luster for many as more athletes from pro sports leagues have been added. Nothing more sporting than a super power running up the soccer score on some 3rd world country and celebrating every goal as if they just won the World Cup. 🤯
2021-03-17 13:58:47,sillysn,Magic shop - lpbtpis,International Olympic Committee: Revoke Beijing's hosting right of 2022 Winter Olympics on human rights ground - Sign the Petition! https://t.co/WH7i8613XI via @Change
2021-03-17 13:58:33,news_ghana,"Accra, Ghana","#News #COVID19protocols #GhanaLeagueClubsAssociation WaterAid Gh, Accra Great Olympics sign 2yr pact to fight COVID-19 https://t.co/l8bgN8kEjs https://t.co/VnxP97moRv"
2021-03-17 13:58:15,FcSt8tes,,@UsmntU Most of the time he’s played under GGG it’s been at RW and he’s a liability in defense and he does have the pace we may lack in that tournament considering uly and Konrad will likely be at the olympics
2021-03-17 13:58:14,gymfan112,,@Podkopajeva Larisa is def in the top 8 beam workers in the world right now. she deserves to be at the olympics
2021-03-17 13:58:11,harper_bae,,St Pattys Day was like the Liquor Olympics at MSU. Simpler times lol
2021-03-17 13:57:39,emilyrauhala,"Washington, DC",China scrubs evidence of Xinjiang clampdown amid ‘genocide’ debate @evadou @lilkuo  https://t.co/xjhjP7e3Sc
2021-03-17 13:57:26,asapsongy,,@pettyest89 @JuJuBreauxD @NBCNews @NBCBLK You guys just keep the cycle of hate going with your oppression Olympics.
